# Sparse-frontier native qualification and prospective matched FIFO comparison.
# Fields: section, record-kind, original line or key/value.
# Keep while compute-model/DESIGN.md cites this evidence; no daily gate consumes it.
qualification	raw	sparse budget observer: fixture=tree-permuted phase=discovery calls=0 nonzero_budgets=0 max_span=0 max_weight=0 max_budget=0
qualification	raw	sparse phase observer: fixture=collision vertices=40959 grants=0 nonempty_route_rows=114 helper_route_rows=0 nonempty_buckets=312 helper_nonempty_buckets=0 discovered_vertices=40958 helper_discovered_vertices=0
qualification	raw	sparse budget observer: fixture=collision phase=routing calls=0 nonzero_budgets=0 max_span=0 max_weight=0 max_budget=0
qualification	raw	sparse budget observer: fixture=collision phase=discovery calls=0 nonzero_budgets=0 max_span=0 max_weight=0 max_budget=0
qualification	raw	bfs routed oracle PASS: 90 configurations, 1863630 values
qualification	raw	real 0.24
qualification	raw	user 0.00
qualification	raw	sys 0.00
qualification	raw	+ /usr/bin/time -p env WF_WORKERS=4 WF_SPARSE_LARGE=1 /private/tmp/whitefoot-sparse-capture-qualified-observed
qualification	raw	sparse phase observer: fixture=formal-matrix vertices=0 grants=3 nonempty_route_rows=9027 helper_route_rows=0 nonempty_buckets=9953 helper_nonempty_buckets=106 discovered_vertices=78636 helper_discovered_vertices=15873
qualification	raw	sparse budget observer: fixture=formal-matrix phase=routing calls=7406 nonzero_budgets=0 max_span=127 max_weight=363 max_budget=0
qualification	raw	sparse budget observer: fixture=formal-matrix phase=discovery calls=7406 nonzero_budgets=3 max_span=255 max_weight=2580 max_budget=2
qualification	raw	sparse phase observer: fixture=tree-permuted vertices=65535 grants=5 nonempty_route_rows=509 helper_route_rows=0 nonempty_buckets=51131 helper_nonempty_buckets=27057 discovered_vertices=65534 helper_discovered_vertices=22765
qualification	raw	sparse budget observer: fixture=tree-permuted phase=routing calls=16 nonzero_budgets=0 max_span=127 max_weight=363 max_budget=0
qualification	raw	sparse budget observer: fixture=tree-permuted phase=discovery calls=16 nonzero_budgets=3 max_span=255 max_weight=2580 max_budget=2
qualification	raw	sparse phase observer: fixture=collision vertices=40959 grants=2 nonempty_route_rows=114 helper_route_rows=0 nonempty_buckets=312 helper_nonempty_buckets=27 discovered_vertices=40958 helper_discovered_vertices=3777
qualification	raw	sparse budget observer: fixture=collision phase=routing calls=16 nonzero_budgets=0 max_span=127 max_weight=363 max_budget=0
qualification	raw	sparse budget observer: fixture=collision phase=discovery calls=16 nonzero_budgets=3 max_span=127 max_weight=2580 max_budget=1
qualification	raw	sparse level budget: fixture=tree-large phase=routing round=0 span=0 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=discovery round=0 span=0 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=routing round=1 span=0 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=discovery round=1 span=1 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=routing round=2 span=1 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=discovery round=2 span=1 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=routing round=3 span=1 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=discovery round=3 span=3 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=routing round=4 span=3 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=discovery round=4 span=3 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=routing round=5 span=3 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=discovery round=5 span=7 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=routing round=6 span=7 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=discovery round=6 span=7 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=routing round=7 span=7 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=discovery round=7 span=15 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=routing round=8 span=15 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=discovery round=8 span=15 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=routing round=9 span=15 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=discovery round=9 span=31 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=routing round=10 span=31 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=discovery round=10 span=31 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=routing round=11 span=31 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=discovery round=11 span=63 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=routing round=12 span=63 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=discovery round=12 span=63 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=routing round=13 span=63 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=discovery round=13 span=127 weight=2580 budget=1
qualification	raw	sparse level budget: fixture=tree-large phase=routing round=14 span=127 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=discovery round=14 span=127 weight=2580 budget=1
qualification	raw	sparse level budget: fixture=tree-large phase=routing round=15 span=127 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=discovery round=15 span=255 weight=2580 budget=2
qualification	raw	sparse level budget: fixture=tree-large phase=routing round=16 span=255 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=discovery round=16 span=255 weight=2580 budget=2
qualification	raw	sparse level budget: fixture=tree-large phase=routing round=17 span=255 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=discovery round=17 span=511 weight=2580 budget=3
qualification	raw	sparse level budget: fixture=tree-large phase=routing round=18 span=511 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=discovery round=18 span=511 weight=2580 budget=3
qualification	raw	sparse level budget: fixture=tree-large phase=routing round=19 span=511 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large phase=discovery round=19 span=1023 weight=2580 budget=4
qualification	raw	sparse level budget: fixture=tree-large phase=routing round=20 span=1023 weight=363 budget=1
qualification	raw	sparse level budget: fixture=tree-large phase=discovery round=20 span=1023 weight=2580 budget=4
qualification	raw	sparse phase observer: fixture=tree-large vertices=2097151 grants=33 nonempty_route_rows=752 helper_route_rows=0 nonempty_buckets=2146 helper_nonempty_buckets=1642 discovered_vertices=2097150 helper_discovered_vertices=1566722
qualification	raw	sparse budget observer: fixture=tree-large phase=routing calls=21 nonzero_budgets=1 max_span=1023 max_weight=363 max_budget=1
qualification	raw	sparse budget observer: fixture=tree-large phase=discovery calls=21 nonzero_budgets=8 max_span=1023 max_weight=2580 max_budget=4
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=routing round=0 span=0 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=discovery round=0 span=0 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=routing round=1 span=0 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=discovery round=1 span=1 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=routing round=2 span=1 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=discovery round=2 span=1 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=routing round=3 span=1 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=discovery round=3 span=3 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=routing round=4 span=3 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=discovery round=4 span=3 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=routing round=5 span=3 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=discovery round=5 span=7 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=routing round=6 span=7 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=discovery round=6 span=7 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=routing round=7 span=7 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=discovery round=7 span=15 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=routing round=8 span=15 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=discovery round=8 span=15 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=routing round=9 span=15 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=discovery round=9 span=31 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=routing round=10 span=31 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=discovery round=10 span=31 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=routing round=11 span=31 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=discovery round=11 span=63 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=routing round=12 span=63 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=discovery round=12 span=63 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=routing round=13 span=63 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=discovery round=13 span=127 weight=2580 budget=1
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=routing round=14 span=127 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=discovery round=14 span=127 weight=2580 budget=1
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=routing round=15 span=127 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=discovery round=15 span=255 weight=2580 budget=2
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=routing round=16 span=255 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=discovery round=16 span=255 weight=2580 budget=2
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=routing round=17 span=255 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=discovery round=17 span=511 weight=2580 budget=3
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=routing round=18 span=511 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=discovery round=18 span=511 weight=2580 budget=3
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=routing round=19 span=511 weight=363 budget=0
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=discovery round=19 span=1023 weight=2580 budget=4
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=routing round=20 span=1023 weight=363 budget=1
qualification	raw	sparse level budget: fixture=tree-large-permuted phase=discovery round=20 span=1023 weight=2580 budget=4
qualification	raw	sparse phase observer: fixture=tree-large-permuted vertices=2097151 grants=27 nonempty_route_rows=3070 helper_route_rows=511 nonempty_buckets=1638998 helper_nonempty_buckets=1190060 discovered_vertices=2097150 helper_discovered_vertices=1546566
qualification	raw	sparse budget observer: fixture=tree-large-permuted phase=routing calls=21 nonzero_budgets=1 max_span=1023 max_weight=363 max_budget=1
qualification	raw	sparse budget observer: fixture=tree-large-permuted phase=discovery calls=21 nonzero_budgets=8 max_span=1023 max_weight=2580 max_budget=4
qualification	raw	sparse level budget: fixture=collision-large phase=routing round=0 span=0 weight=363 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=discovery round=0 span=0 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=routing round=1 span=0 weight=363 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=discovery round=1 span=1 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=routing round=2 span=1 weight=363 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=discovery round=2 span=1 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=routing round=3 span=1 weight=363 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=discovery round=3 span=3 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=routing round=4 span=3 weight=363 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=discovery round=4 span=3 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=routing round=5 span=3 weight=363 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=discovery round=5 span=7 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=routing round=6 span=7 weight=363 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=discovery round=6 span=7 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=routing round=7 span=7 weight=363 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=discovery round=7 span=15 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=routing round=8 span=15 weight=363 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=discovery round=8 span=15 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=routing round=9 span=15 weight=363 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=discovery round=9 span=31 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=routing round=10 span=31 weight=363 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=discovery round=10 span=31 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=routing round=11 span=31 weight=363 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=discovery round=11 span=63 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=routing round=12 span=63 weight=363 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=discovery round=12 span=63 weight=2580 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=routing round=13 span=63 weight=363 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=discovery round=13 span=127 weight=2580 budget=1
qualification	raw	sparse level budget: fixture=collision-large phase=routing round=14 span=127 weight=363 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=discovery round=14 span=127 weight=2580 budget=1
qualification	raw	sparse level budget: fixture=collision-large phase=routing round=15 span=127 weight=363 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=discovery round=15 span=255 weight=2580 budget=2
qualification	raw	sparse level budget: fixture=collision-large phase=routing round=16 span=255 weight=363 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=discovery round=16 span=255 weight=2580 budget=2
qualification	raw	sparse level budget: fixture=collision-large phase=routing round=17 span=255 weight=363 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=discovery round=17 span=511 weight=2580 budget=3
qualification	raw	sparse level budget: fixture=collision-large phase=routing round=18 span=511 weight=363 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=discovery round=18 span=511 weight=2580 budget=3
qualification	raw	sparse level budget: fixture=collision-large phase=routing round=19 span=511 weight=363 budget=0
qualification	raw	sparse level budget: fixture=collision-large phase=discovery round=19 span=1023 weight=2580 budget=4
qualification	raw	sparse level budget: fixture=collision-large phase=routing round=20 span=1023 weight=363 budget=1
qualification	raw	sparse level budget: fixture=collision-large phase=discovery round=20 span=1023 weight=2580 budget=4
qualification	raw	sparse level budget: fixture=collision-large phase=routing round=21 span=1023 weight=363 budget=1
qualification	raw	sparse level budget: fixture=collision-large phase=discovery round=21 span=1023 weight=2580 budget=4
qualification	raw	sparse phase observer: fixture=collision-large vertices=2621439 grants=39 nonempty_route_rows=811 helper_route_rows=102 nonempty_buckets=2417 helper_nonempty_buckets=1885 discovered_vertices=2621438 helper_discovered_vertices=1998849
qualification	raw	sparse budget observer: fixture=collision-large phase=routing calls=22 nonzero_budgets=2 max_span=1023 max_weight=363 max_budget=1
qualification	raw	sparse budget observer: fixture=collision-large phase=discovery calls=22 nonzero_budgets=9 max_span=1023 max_weight=2580 max_budget=4
qualification	raw	bfs routed oracle PASS: 96 configurations, 70021040 values
qualification	raw	real 0.57
qualification	raw	user 0.84
qualification	raw	sys 0.05
qualification	raw	real 2.67
qualification	raw	user 2.06
qualification	raw	sys 0.36
qualification	raw	== END sparse-native-qualified: 2.69 s, exit 0 ==
default-policy	raw	== START captures-sparse-default-emission (limit 30s): /private/tmp/whitefoot-capture-candidate-cli --par --emit-llvm --par-ledger /private/tmp/whitefoot-sparse-frontier/research/investigations/compute-model/sparse-frontier.wf -o /private/tmp/whitefoot-capture-sparse-default.ll ==
default-policy	raw	PAR split       outbox_level  loop at 6.0.16.0  split independent map over 10 captured bindings
default-policy	raw	PAR split       outbox_level  loop at 6.0.27.0  split under +wrap over 11 captured bindings
default-policy	raw	real 0.17
default-policy	raw	user 0.15
default-policy	raw	sys 0.00
default-policy	raw	== END captures-sparse-default-emission: 0.21 s, exit 0 ==
